video_id,subject,action,start,end,confidence,camera
0033-M,33,25,1234,1390,2,2
0033-M,33,33,1432,1480,2,2
0033-M,33,34,1595,1614,2,2
0033-M,33,37,1708,1866,2,2
0033-M,33,6,1995,2070,2,2
0033-M,33,7,2140,2280,2,2
0033-M,33,13,2285,2365,2,2
0033-M,33,36,2468,2518,2,2
0033-M,33,49,2599,2663,2,2
0033-M,33,17,2750,2814,2,2
0033-M,33,30,2919,3206,1,2
0033-M,33,51,3215,3401,2,2
0033-M,33,46,3442,3598,2,2
0033-M,33,28,3678,3766,0,2
0033-M,33,40,3875,4001,2,2
0033-M,33,35,4080,4157,0,2
0033-M,33,1,4217,4268,2,2
0033-M,33,5,4319,4388,1,2
0033-R,33,50,134,232,2,3
0033-R,33,3,313,457,2,3
0033-R,33,2,539,688,2,3
0033-R,33,48,760,954,2,3
0033-R,33,47,1067,1219,2,3
0033-R,33,25,1234,1390,2,3
0033-R,33,33,1439,1487,2,3
0033-R,33,34,1594,1620,2,3
0033-R,33,37,1698,1867,2,3
0033-R,33,6,1995,2073,2,3
0033-R,33,7,2139,2283,2,3
0033-R,33,13,2285,2385,2,3
0033-R,33,36,2468,2519,2,3
0033-R,33,49,2593,2651,2,3
0033-R,33,17,2720,2814,2,3
0033-R,33,30,2905,3182,1,3
0033-R,33,51,3186,3374,2,3
0033-R,33,46,3423,3572,2,3
0033-R,33,28,3650,3724,0,3
0033-R,33,40,3823,3963,2,3
0033-R,33,35,4040,4109,0,3
0033-R,33,1,4172,4223,2,3
0033-R,33,5,4272,4341,1,3
0034-L,34,38,154,178,2,1
0034-L,34,23,273,452,2,1
0034-L,34,39,459,559,2,1
0034-L,34,20,614,743,2,1
0034-L,34,29,778,814,2,1
0034-L,34,32,916,1028,2,1
0034-L,34,4,1048,1122,2,1
0034-L,34,31,1219,1327,2,1
0034-L,34,9,1537,1582,2,1
0034-L,34,22,1670,1740,2,1
0034-L,34,19,1916,1965,2,1
0034-L,34,41,2075,2153,2,1
0034-L,34,8,2265,2387,2,1
0034-L,34,10,2531,2699,2,1
0034-L,34,44,2746,2898,2,1
0034-L,34,15,3203,3271,2,1
0034-L,34,45,3344,3494,2,1
0034-L,34,42,3506,3640,2,1
0034-L,34,43,3678,3838,2,1
0034-M,34,38,150,178,2,2
0034-M,34,23,273,452,2,2
0034-M,34,39,459,559,2,2
0034-M,34,20,614,743,2,2
0034-M,34,29,778,814,2,2
0034-M,34,32,912,1022,2,2
0034-M,34,4,1038,1113,2,2
0034-M,34,31,1210,1312,2,2
0034-M,34,9,1527,1580,2,2
0034-M,34,22,1650,1720,2,2
0034-M,34,19,1899,1951,2,2
0034-M,34,41,2063,2119,2,2
0034-M,34,8,2246,2369,2,2
0034-M,34,10,2514,2674,2,2
0034-M,34,44,2720,2858,2,2
0034-M,34,15,3178,3240,2,2
0034-M,34,45,3312,3461,2,2
0034-M,34,42,3463,3599,2,2
0034-M,34,43,3635,3796,2,2
0034-R,34,38,150,178,2,3
0034-R,34,23,273,452,2,3
0034-R,34,39,459,569,2,3
0034-R,34,20,627,759,2,3
0034-R,34,29,784,821,2,3
0034-R,34,32,930,1042,2,3
0034-R,34,4,1059,1130,2,3
0034-R,34,31,1224,1329,2,3
0034-R,34,9,1542,1580,2,3
0034-R,34,22,1650,1742,2,3
0034-R,34,19,1899,1951,2,3
0034-R,34,41,2045,2114,2,3
0034-R,34,8,2244,2342,2,3
0034-R,34,10,2499,2643,2,3
0034-R,34,44,2691,2825,2,3
0034-R,34,15,3145,3227,2,3
0034-R,34,45,3281,3428,2,3
0034-R,34,42,3435,3565,2,3
0034-R,34,43,3635,3744,2,3
0035-L,35,24,178,256,2,1
0035-L,35,12,388,488,2,1
0035-L,35,21,594,677,2,1
0035-L,35,27,789,847,2,1
0035-L,35,26,933,1026,2,1
0035-L,35,18,1052,1093,2,1
0035-L,35,14,1127,1203,2,1
0035-L,35,16,1267,1344,2,1
0035-M,35,24,174,251,2,2
0035-M,35,12,373,473,2,2
0035-M,35,21,577,655,2,2
0035-M,35,27,765,817,2,2
0035-M,35,26,903,995,2,2
0035-M,35,18,1018,1061,2,2
0035-M,35,14,1094,1167,2,2
0035-M,35,16,1234,1303,2,2
0035-R,35,24,185,268,2,3
0035-R,35,12,392,493,2,3
0035-R,35,21,604,685,2,3
0035-R,35,27,802,858,2,3
0035-R,35,26,940,1038,2,3
0035-R,35,18,1065,1105,2,3
0035-R,35,14,1140,1222,2,3
0035-R,35,16,1277,1357,2,3
0036-L,36,26,206,265,2,1
0036-L,36,18,395,446,2,1
0036-L,36,27,530,594,2,1
0036-L,36,24,704,773,2,1
0036-L,36,21,830,887,2,1
0036-L,36,16,991,1086,2,1
0036-L,36,14,1144,1224,2,1
0036-M,36,26,203,261,2,2
0036-M,36,18,386,436,2,2
0036-M,36,27,518,569,2,2
0036-M,36,24,689,761,2,2
0036-M,36,21,816,869,2,2
0036-M,36,16,972,1069,2,2
0036-M,36,14,1126,1203,2,2
0036-R,36,26,207,267,2,3
0036-R,36,18,395,443,2,3
0036-R,36,27,528,577,2,3
0036-R,36,24,702,773,2,3
0036-R,36,21,830,882,2,3
0036-R,36,16,984,1082,2,3
0036-R,36,14,1140,1220,2,3
0037-L,37,48,121,323,2,1
0037-L,37,38,372,418,2,1
0037-L,37,23,429,681,2,1
0037-L,37,39,683,837,2,1
0037-L,37,29,863,890,2,1
0037-L,37,37,958,1080,2,1
0037-L,37,36,1217,1269,2,1
0037-L,37,49,1377,1440,2,1
0037-L,37,51,1605,1797,2,1
0037-L,37,19,1882,1927,2,1
0037-L,37,46,2051,2191,2,1
0037-L,37,28,2289,2376,1,1
0037-L,37,30,2441,2657,2,1
0037-L,37,25,2699,2797,2,1
0037-L,37,35,2890,2957,1,1
0037-L,37,33,3104,3151,2,1
0037-L,37,34,3270,3300,2,1
0037-L,37,1,3447,3488,2,1
0037-L,37,8,3639,3771,2,1
0037-L,37,3,3898,4099,2,1
0037-L,37,2,4189,4413,2,1
0037-L,37,10,4492,4720,2,1
0037-L,37,47,4847,5059,2,1
0037-M,37,48,120,316,2,2
0037-M,37,38,372,418,2,2
0037-M,37,23,422,681,2,2
0037-M,37,39,683,832,2,2
0037-M,37,29,863,890,2,2
0037-M,37,37,991,1077,2,2
0037-M,37,36,1221,1262,2,2
0037-M,37,49,1380,1442,2,2
0037-M,37,51,1608,1795,2,2
0037-M,37,19,1898,1945,2,2
0037-M,37,46,2078,2212,2,2
0037-M,37,28,2317,2403,1,2
0037-M,37,30,2465,2696,2,2
0037-M,37,25,2713,2836,2,2
0037-M,37,35,2924,2991,1,2
0037-M,37,33,3141,3187,2,2
0037-M,37,34,3316,3346,2,2
0037-M,37,1,3515,3557,2,2
0037-M,37,8,3683,3815,2,2
0037-M,37,3,3957,4154,2,2
0037-M,37,2,4294,4477,2,2
0037-M,37,10,4563,4791,2,2
0037-M,37,47,4922,5152,2,2
0037-R,37,48,125,323,2,3
0037-R,37,38,377,428,2,3
0037-R,37,23,430,681,2,3
0037-R,37,39,693,848,2,3
0037-R,37,29,877,907,2,3
0037-R,37,37,981,1108,2,3
0037-R,37,36,1242,1292,2,3
0037-R,37,49,1401,1463,2,3
0037-R,37,51,1633,1817,2,3
0037-R,37,19,1898,1965,2,3
0037-R,37,46,2100,2245,2,3
0037-R,37,28,2345,2431,1,3
0037-R,37,30,2495,2735,2,3
0037-R,37,25,2777,2886,2,3
0037-R,37,35,2963,3028,1,3
0037-R,37,33,3181,3222,2,3
0037-R,37,34,3355,3381,2,3
0037-R,37,1,3534,3579,2,3
0037-R,37,8,3730,3858,2,3
0037-R,37,3,3990,4201,2,3
0037-R,37,2,4294,4525,2,3
0037-R,37,10,4614,4840,2,3
0037-R,37,47,4975,5201,2,3
0038-L,38,50,165,331,1,1
0038-L,38,6,406,536,2,1
0038-L,38,32,652,769,2,1
0038-L,38,4,996,1124,2,1
0038-L,38,9,1579,1640,2,1
0038-L,38,41,1770,1865,2,1
0038-L,38,42,1926,2087,2,1
0038-L,38,31,2099,2218,2,1
0038-L,38,15,2293,2393,2,1
0038-L,38,13,2494,2573,2,1
0038-L,38,45,2691,2834,2,1
0038-L,38,43,2841,3010,2,1
0038-L,38,11,3082,3136,2,1
0038-L,38,7,3280,3365,2,1
0038-L,38,38,3430,3456,2,1
0038-L,38,23,3480,3542,2,1
0038-L,38,20,3543,3690,2,1
0038-L,38,29,3732,3757,2,1
0038-L,38,22,3883,3939,2,1
0038-L,38,44,4033,4155,2,1
0038-L,38,17,4233,4284,2,1
0038-L,38,5,4371,4437,2,1
0038-M,38,50,165,331,1,2
0038-M,38,6,401,550,2,2
0038-M,38,32,644,754,2,2
0038-M,38,4,990,1119,2,2
0038-M,38,9,1567,1630,2,2
0038-M,38,41,1761,1846,2,2
0038-M,38,42,1926,2078,2,2
0038-M,38,31,2100,2221,2,2
0038-M,38,15,2293,2393,2,2
0038-M,38,13,2494,2582,2,2
0038-M,38,45,2705,2854,2,2
0038-M,38,43,2861,3042,2,2
0038-M,38,11,3121,3159,2,2
0038-M,38,7,3315,3404,2,2
0038-M,38,38,3461,3496,2,2
0038-M,38,23,3525,3589,2,2
0038-M,38,20,3600,3748,2,2
0038-M,38,29,3786,3800,2,2
0038-M,38,22,3920,4013,2,2
0038-M,38,44,4094,4215,2,2
0038-M,38,17,4300,4341,2,2
0038-M,38,5,4454,4514,2,2
0038-R,38,50,165,351,1,3
0038-R,38,6,410,527,2,3
0038-R,38,32,650,769,2,3
0038-R,38,4,1008,1140,2,3
0038-R,38,9,1593,1646,2,3
0038-R,38,41,1788,1870,2,3
0038-R,38,42,1954,2106,2,3
0038-R,38,31,2120,2246,2,3
0038-R,38,15,2293,2423,2,3
0038-R,38,13,2494,2632,2,3
0038-R,38,45,2730,2866,2,3
0038-R,38,43,2882,3080,2,3
0038-R,38,11,3146,3183,2,3
0038-R,38,7,3340,3427,2,3
0038-R,38,38,3485,3516,2,3
0038-R,38,23,3537,3617,2,3
0038-R,38,20,3620,3780,2,3
0038-R,38,29,3796,3837,2,3
0038-R,38,22,3920,4032,2,3
0038-R,38,44,4120,4242,2,3
0038-R,38,17,4300,4397,2,3
0038-R,38,5,4477,4545,2,3
0039-L,39,48,138,426,2,1
0039-L,39,50,441,602,2,1
0039-L,39,3,645,838,2,1
0039-L,39,2,872,1109,2,1
0039-L,39,37,1155,1260,2,1
0039-L,39,47,1448,1670,2,1
0039-L,39,25,1684,1812,2,1
0039-L,39,33,1903,1956,2,1
0039-L,39,36,2040,2088,2,1
0039-L,39,49,2176,2249,2,1
0039-L,39,34,2327,2364,2,1
0039-L,39,6,2489,2578,2,1
0039-L,39,7,2691,2757,2,1
0039-L,39,13,2833,2957,2,1
0039-L,39,17,3056,3117,2,1
0039-L,39,30,3345,3588,2,1
0039-L,39,51,3681,3836,2,1
0039-L,39,28,3912,3980,2,1
0039-L,39,35,4017,4095,2,1
0039-L,39,46,4116,4224,2,1
0039-L,39,40,4447,4504,2,1
0039-L,39,9,4549,4604,2,1
0039-L,39,1,4663,4713,2,1
0039-L,39,5,4792,4848,2,1
0039-M,39,48,150,421,2,2
0039-M,39,50,441,602,1,2
0039-M,39,3,632,822,2,2
0039-M,39,2,847,1088,2,2
0039-M,39,37,1123,1236,2,2
0039-M,39,47,1421,1634,2,2
0039-M,39,25,1651,1766,2,2
0039-M,39,33,1854,1913,2,2
0039-M,39,36,1978,2023,2,2
0039-M,39,49,2118,2177,2,2
0039-M,39,34,2252,2283,2,2
0039-M,39,6,2406,2533,2,2
0039-M,39,7,2600,2666,2,2
0039-M,39,13,2721,2851,2,2
0039-M,39,17,2940,3006,2,2
0039-M,39,30,3218,3450,2,2
0039-M,39,51,3570,3688,2,2
0039-M,39,28,3760,3826,2,2
0039-M,39,35,3862,3937,2,2
0039-M,39,46,3954,4061,2,2
0039-M,39,40,4281,4360,2,2
0039-M,39,9,4369,4445,2,2
0039-M,39,1,4552,4583,2,2
0039-M,39,5,4609,4664,2,2
0039-R,39,48,157,437,2,3
0039-R,39,50,441,628,1,3
0039-R,39,3,652,844,2,3
0039-R,39,2,872,1118,2,3
0039-R,39,37,1189,1267,2,3
0039-R,39,47,1459,1665,2,3
0039-R,39,25,1675,1811,2,3
0039-R,39,33,1884,1928,2,3
0039-R,39,36,2008,2051,2,3
0039-R,39,49,2138,2210,2,3
0039-R,39,34,2280,2308,2,3
0039-R,39,6,2435,2517,2,3
0039-R,39,7,2623,2688,2,3
0039-R,39,13,2721,2888,2,3
0039-R,39,17,2960,3036,2,3
0039-R,39,30,3257,3480,2,3
0039-R,39,51,3569,3725,2,3
0039-R,39,28,3799,3861,2,3
0039-R,39,35,3900,3967,2,3
0039-R,39,46,3988,4097,2,3
0039-R,39,40,4320,4405,2,3
0039-R,39,9,4409,4463,2,3
0039-R,39,1,4522,4566,2,3
0039-R,39,5,4644,4707,2,3
0040-L,40,32,166,273,2,1
0040-L,40,31,322,486,2,1
0040-L,40,4,520,599,2,1
0040-L,40,38,714,758,2,1
0040-L,40,23,783,1000,2,1
0040-L,40,29,1004,1026,2,1
0040-L,40,9,1300,1324,2,1
0040-L,40,22,1410,1470,2,1
0040-L,40,19,1577,1621,2,1
0040-L,40,41,1744,1819,2,1
0040-L,40,38,1890,1920,2,1
0040-L,40,39,2103,2239,2,1
0040-L,40,20,2294,2480,2,1
0040-L,40,29,2549,2588,2,1
0040-L,40,8,2785,2959,2,1
0040-L,40,10,3074,3297,2,1
0040-L,40,44,3324,3493,2,1
0040-L,40,45,3521,3694,2,1
0040-L,40,42,3755,3955,2,1
0040-L,40,15,4071,4186,2,1
0040-L,40,11,4266,4320,2,1
0040-L,40,43,4456,4628,2,1
0040-M,40,32,158,262,2,2
0040-M,40,31,307,461,2,2
0040-M,40,4,490,587,2,2
0040-M,40,38,686,711,2,2
0040-M,40,23,783,940,2,2
0040-M,40,29,970,994,2,2
0040-M,40,9,1245,1277,2,2
0040-M,40,22,1350,1416,2,2
0040-M,40,19,1518,1565,2,2
0040-M,40,41,1680,1738,2,2
0040-M,40,38,1823,1849,2,2
0040-M,40,39,2009,2153,2,2
0040-M,40,20,2195,2375,2,2
0040-M,40,29,2458,2483,2,2
0040-M,40,8,2666,2827,2,2
0040-M,40,10,2941,3138,2,2
0040-M,40,44,3160,3317,2,2
0040-M,40,45,3348,3515,2,2
0040-M,40,42,3565,3785,2,2
0040-M,40,15,3869,3976,2,2
0040-M,40,11,4055,4092,2,2
0040-M,40,43,4226,4394,2,2
0040-R,40,32,165,264,2,3
0040-R,40,31,317,476,2,3
0040-R,40,4,511,602,2,3
0040-R,40,38,712,738,2,3
0040-R,40,23,768,975,2,3
0040-R,40,29,995,1011,2,3
0040-R,40,9,1278,1300,2,3
0040-R,40,22,1350,1456,2,3
0040-R,40,19,1518,1595,2,3
0040-R,40,41,1694,1735,2,3
0040-R,40,38,1823,1849,2,3
0040-R,40,39,2015,2153,2,3
0040-R,40,20,2195,2375,2,3
0040-R,40,29,2438,2471,2,3
0040-R,40,8,2653,2814,2,3
0040-R,40,10,2929,3123,2,3
0040-R,40,44,3139,3292,2,3
0040-R,40,45,3324,3477,2,3
0040-R,40,42,3538,3720,2,3
0040-R,40,15,3812,3966,2,3
0040-R,40,11,4023,4060,2,3
0040-R,40,43,4188,4376,2,3
0041-L,41,38,190,233,2,1
0041-L,41,23,324,493,2,1
0041-L,41,29,550,618,2,1
0041-L,41,48,779,977,2,1
0041-L,41,33,1080,1134,2,1
0041-L,41,36,1201,1257,2,1
0041-L,41,49,1379,1455,2,1
0041-L,41,34,1545,1573,2,1
0041-L,41,37,1806,1930,2,1
0041-L,41,51,2187,2475,2,1
0041-L,41,46,2513,2652,2,1
0041-L,41,28,2731,2829,2,1
0041-L,41,30,2925,3301,2,1
0041-L,41,19,3372,3442,2,1
0041-L,41,25,3553,3647,2,1
0041-L,41,35,3740,3876,2,1
0041-L,41,1,3979,4034,2,1
0041-L,41,8,4200,4392,2,1
0041-L,41,3,4540,4765,2,1
0041-L,41,2,4852,5040,2,1
0041-L,41,10,5135,5371,2,1
0041-L,41,47,5452,5691,2,1
0041-L,41,38,5730,5759,2,1
0041-L,41,39,5856,5956,2,1
0041-L,41,29,6019,6083,2,1
0041-M,41,38,190,233,2,2
0041-M,41,23,310,493,2,2
0041-M,41,29,539,605,2,2
0041-M,41,48,722,951,2,2
0041-M,41,33,1075,1124,2,2
0041-M,41,36,1191,1244,2,2
0041-M,41,49,1364,1443,2,2
0041-M,41,34,1533,1557,2,2
0041-M,41,37,1719,1900,2,2
0041-M,41,51,2148,2417,2,2
0041-M,41,46,2454,2583,2,2
0041-M,41,28,2662,2757,2,2
0041-M,41,30,2848,3199,2,2
0041-M,41,19,3270,3316,2,2
0041-M,41,25,3446,3531,2,2
0041-M,41,35,3619,3748,2,2
0041-M,41,1,3852,3910,2,2
0041-M,41,8,4068,4241,2,2
0041-M,41,3,4380,4590,2,2
0041-M,41,2,4685,4845,2,2
0041-M,41,10,4949,5170,2,2
0041-M,41,47,5244,5469,2,2
0041-M,41,38,5493,5537,2,2
0041-M,41,39,5683,5734,2,2
0041-M,41,29,5791,5869,2,2
0041-R,41,38,200,240,2,3
0041-R,41,23,318,503,2,3
0041-R,41,29,555,625,2,3
0041-R,41,48,735,1001,2,3
0041-R,41,33,1096,1145,2,3
0041-R,41,36,1212,1257,2,3
0041-R,41,49,1385,1454,2,3
0041-R,41,34,1545,1570,2,3
0041-R,41,37,1731,1917,2,3
0041-R,41,51,2166,2433,2,3
0041-R,41,46,2480,2601,2,3
0041-R,41,28,2682,2768,2,3
0041-R,41,30,2865,3205,2,3
0041-R,41,19,3270,3316,2,3
0041-R,41,25,3446,3531,2,3
0041-R,41,35,3620,3750,2,3
0041-R,41,1,3851,3914,2,3
0041-R,41,8,4071,4254,2,3
0041-R,41,3,4397,4613,2,3
0041-R,41,2,4708,4875,2,3
0041-R,41,10,4973,5193,2,3
0041-R,41,47,5267,5481,2,3
0041-R,41,38,5508,5550,2,3
0041-R,41,39,5653,5752,2,3
0041-R,41,29,5818,5880,2,3
0042-L,42,50,107,244,2,1
0042-L,42,6,299,400,2,1
0042-L,42,4,485,559,2,1
0042-L,42,32,646,724,2,1
0042-L,42,40,928,1072,2,1
0042-L,42,9,1112,1166,2,1
0042-L,42,41,1255,1326,2,1
0042-L,42,42,1476,1592,2,1
0042-L,42,31,1644,1745,2,1
0042-L,42,45,1816,1950,2,1
0042-L,42,43,1989,2122,2,1
0042-L,42,44,2155,2291,2,1
0042-L,42,15,2384,2497,2,1
0042-L,42,13,2570,2699,2,1
0042-L,42,7,2796,2881,2,1
0042-L,42,11,3000,3042,2,1
0042-L,42,38,3210,3246,2,1
0042-L,42,20,3321,3516,2,1
0042-L,42,29,3592,3664,2,1
0042-L,42,22,3753,3836,2,1
0042-L,42,17,3926,4071,2,1
0042-L,42,5,4119,4211,2,1
0042-M,42,50,111,243,2,2
0042-M,42,6,302,398,2,2
0042-M,42,4,485,559,2,2
0042-M,42,32,640,724,2,2
0042-M,42,40,932,1068,2,2
0042-M,42,9,1112,1176,2,2
0042-M,42,41,1262,1347,2,2
0042-M,42,42,1473,1596,2,2
0042-M,42,31,1636,1731,2,2
0042-M,42,45,1801,1920,2,2
0042-M,42,43,1967,2081,2,2
0042-M,42,44,2118,2271,2,2
0042-M,42,15,2345,2453,2,2
0042-M,42,13,2570,2643,2,2
0042-M,42,7,2744,2824,2,2
0042-M,42,11,2938,2973,2,2
0042-M,42,38,3133,3163,2,2
0042-M,42,20,3227,3399,2,2
0042-M,42,29,3488,3551,2,2
0042-M,42,22,3640,3720,2,2
0042-M,42,17,3800,3945,2,2
0042-M,42,5,3982,4081,2,2
0042-R,42,50,111,263,2,3
0042-R,42,6,307,404,2,3
0042-R,42,4,495,570,2,3
0042-R,42,32,650,732,2,3
0042-R,42,40,957,1083,2,3
0042-R,42,9,1114,1174,2,3
0042-R,42,41,1266,1335,2,3
0042-R,42,42,1485,1609,2,3
0042-R,42,31,1648,1743,2,3
0042-R,42,45,1814,1938,2,3
0042-R,42,43,1984,2096,2,3
0042-R,42,44,2131,2277,2,3
0042-R,42,15,2345,2473,2,3
0042-R,42,13,2530,2663,2,3
0042-R,42,7,2751,2832,2,3
0042-R,42,11,2942,2983,2,3
0042-R,42,38,3154,3193,2,3
0042-R,42,20,3252,3459,2,3
0042-R,42,29,3512,3577,2,3
0042-R,42,22,3640,3800,2,3
0042-R,42,17,3840,4001,2,3
0042-R,42,5,4025,4128,2,3
0043-L,43,50,260,366,2,1
0043-L,43,3,484,675,2,1
0043-L,43,2,771,943,2,1
0043-L,43,48,1077,1299,2,1
0043-L,43,47,1425,1653,2,1
0043-L,43,33,1720,1761,2,1
0043-L,43,34,1875,1896,2,1
0043-L,43,6,2027,2165,2,1
0043-L,43,7,2210,2280,2,1
0043-L,43,37,2352,2498,2,1
0043-L,43,13,2658,2741,2,1
0043-L,43,36,2828,2904,2,1
0043-L,43,49,2997,3075,2,1
0043-L,43,17,3165,3293,2,1
0043-L,43,30,3420,3748,1,1
0043-L,43,51,3754,4036,1,1
0043-L,43,28,4049,4145,2,1
0043-L,43,46,4257,4385,2,1
0043-L,43,40,4515,4609,2,1
0043-L,43,35,4688,4812,2,1
0043-L,43,1,4925,4980,2,1
0043-L,43,5,5050,5153,2,1
0043-M,43,50,235,367,2,2
0043-M,43,3,482,677,2,2
0043-M,43,2,774,939,2,2
0043-M,43,48,1033,1280,2,2
0043-M,43,47,1412,1629,2,2
0043-M,43,33,1690,1731,2,2
0043-M,43,34,1831,1856,2,2
0043-M,43,6,1982,2111,2,2
0043-M,43,7,2156,2224,2,2
0043-M,43,37,2292,2437,2,2
0043-M,43,13,2579,2661,2,2
0043-M,43,36,2757,2815,2,2
0043-M,43,49,2906,2979,2,2
0043-M,43,17,3062,3192,2,2
0043-M,43,30,3311,3624,1,2
0043-M,43,51,3628,3890,1,2
0043-M,43,28,3906,3995,2,2
0043-M,43,46,4098,4209,2,2
0043-M,43,40,4333,4424,2,2
0043-M,43,35,4495,4611,2,2
0043-M,43,1,4713,4768,2,2
0043-M,43,5,4828,4924,2,2
0043-R,43,50,235,387,2,3
0043-R,43,3,482,687,2,3
0043-R,43,2,772,952,2,3
0043-R,43,48,1045,1292,2,3
0043-R,43,47,1423,1626,2,3
0043-R,43,33,1701,1744,2,3
0043-R,43,34,1851,1877,2,3
0043-R,43,6,1998,2126,2,3
0043-R,43,7,2178,2244,2,3
0043-R,43,37,2311,2455,2,3
0043-R,43,13,2616,2697,2,3
0043-R,43,36,2788,2859,2,3
0043-R,43,49,2922,2993,2,3
0043-R,43,17,3062,3226,2,3
0043-R,43,30,3331,3644,1,3
0043-R,43,51,3649,3913,1,3
0043-R,43,28,3934,4025,2,3
0043-R,43,46,4132,4246,2,3
0043-R,43,40,4349,4475,2,3
0043-R,43,35,4544,4655,2,3
0043-R,43,1,4808,4844,2,3
0043-R,43,5,4888,5018,2,3
0044-L,44,38,163,173,2,1
0044-L,44,23,329,482,2,1
0044-L,44,39,575,677,2,1
0044-L,44,20,762,1029,2,1
0044-L,44,29,1123,1178,2,1
0044-L,44,32,1366,1421,2,1
0044-L,44,4,1602,1656,2,1
0044-L,44,31,1793,1921,2,1
0044-L,44,9,2160,2197,2,1
0044-L,44,22,2380,2506,2,1
0044-L,44,19,2636,2699,2,1
0044-L,44,41,2809,2880,2,1
0044-L,44,10,3077,3243,2,1
0044-L,44,8,3369,3507,2,1
0044-L,44,44,3621,3727,2,1
0044-L,44,45,3825,3946,2,1
0044-L,44,42,4048,4152,2,1
0044-L,44,43,4259,4360,2,1
0044-L,44,15,4461,4572,2,1
0044-L,44,11,4647,4684,2,1
0044-M,44,38,163,180,2,2
0044-M,44,23,323,480,2,2
0044-M,44,39,575,681,2,2
0044-M,44,20,762,1050,2,2
0044-M,44,29,1111,1186,2,2
0044-M,44,32,1355,1415,2,2
0044-M,44,4,1590,1635,2,2
0044-M,44,31,1762,1882,2,2
0044-M,44,9,2114,2155,2,2
0044-M,44,22,2300,2449,2,2
0044-M,44,19,2550,2615,2,2
0044-M,44,41,2724,2798,2,2
0044-M,44,10,2966,3118,2,2
0044-M,44,8,3237,3358,2,2
0044-M,44,44,3461,3561,2,2
0044-M,44,45,3649,3769,2,2
0044-M,44,42,3855,3994,2,2
0044-M,44,43,4054,4143,2,2
0044-M,44,15,4249,4366,2,2
0044-M,44,11,4429,4455,2,2
0044-R,44,38,163,190,2,3
0044-R,44,23,330,480,2,3
0044-R,44,39,575,681,2,3
0044-R,44,20,768,1014,2,3
0044-R,44,29,1118,1186,2,3
0044-R,44,32,1355,1415,2,3
0044-R,44,4,1586,1647,2,3
0044-R,44,31,1761,1882,2,3
0044-R,44,9,2120,2150,2,3
0044-R,44,22,2300,2449,2,3
0044-R,44,19,2550,2615,2,3
0044-R,44,41,2731,2800,2,3
0044-R,44,10,2993,3141,2,3
0044-R,44,8,3262,3393,2,3
0044-R,44,44,3498,3611,2,3
0044-R,44,45,3695,3805,2,3
0044-R,44,42,3905,4020,2,3
0044-R,44,43,4111,4209,2,3
0044-R,44,15,4249,4411,2,3
0044-R,44,11,4486,4526,2,3
0045-L,45,24,196,251,2,1
0045-L,45,12,376,519,2,1
0045-L,45,21,628,703,2,1
0045-L,45,27,756,803,1,1
0045-L,45,26,926,994,2,1
0045-L,45,18,1080,1120,2,1
0045-L,45,14,1243,1346,2,1
0045-L,45,16,1419,1539,2,1
0045-M,45,24,189,254,2,2
0045-M,45,12,364,502,2,2
0045-M,45,21,606,678,2,2
0045-M,45,27,730,776,1,2
0045-M,45,26,895,958,2,2
0045-M,45,18,1043,1083,2,2
0045-M,45,14,1200,1299,2,2
0045-M,45,16,1372,1485,2,2
0045-R,45,24,197,252,2,3
0045-R,45,12,377,516,2,3
0045-R,45,21,622,707,2,3
0045-R,45,27,755,793,1,3
0045-R,45,26,916,979,2,3
0045-R,45,18,1062,1103,2,3
0045-R,45,14,1222,1321,2,3
0045-R,45,16,1392,1510,2,3
0046-L,46,26,162,216,2,1
0046-L,46,27,280,338,2,1
0046-L,46,18,456,491,2,1
0046-L,46,21,579,644,2,1
0046-L,46,24,717,766,2,1
0046-L,46,16,861,949,2,1
0046-L,46,12,1065,1163,2,1
0046-L,46,14,1212,1292,2,1
0046-M,46,26,159,215,2,2
0046-M,46,27,273,336,2,2
0046-M,46,18,449,484,2,2
0046-M,46,21,561,633,2,2
0046-M,46,24,702,755,2,2
0046-M,46,16,841,932,2,2
0046-M,46,12,1048,1143,2,2
0046-M,46,14,1191,1268,2,2
0046-R,46,26,169,225,2,3
0046-R,46,27,290,351,2,3
0046-R,46,18,466,502,2,3
0046-R,46,21,583,656,2,3
0046-R,46,24,726,779,2,3
0046-R,46,16,871,962,2,3
0046-R,46,12,1083,1180,2,3
0046-R,46,14,1230,1309,2,3
0047-L,47,38,176,207,2,1
0047-L,47,23,308,476,2,1
0047-L,47,39,520,572,2,1
0047-L,47,29,685,728,2,1
0047-L,47,48,877,1067,2,1
0047-L,47,33,1184,1232,2,1
0047-L,47,36,1305,1349,2,1
0047-L,47,49,1428,1502,2,1
0047-L,47,34,1520,1570,2,1
0047-L,47,51,1775,1939,2,1
0047-L,47,30,2044,2228,2,1
0047-L,47,37,2245,2369,2,1
0047-L,47,46,2514,2581,2,1
0047-L,47,28,2754,2840,2,1
0047-L,47,19,2936,2985,2,1
0047-L,47,25,3087,3147,2,1
0047-L,47,35,3225,3306,2,1
0047-L,47,1,3439,3492,2,1
0047-L,47,8,3663,3805,2,1
0047-L,47,2,4063,4128,2,1
0047-L,47,3,4254,4384,2,1
0047-L,47,10,4490,4670,2,1
0047-L,47,47,4756,4894,2,1
0047-M,47,38,176,207,2,2
