video_id,subject,action,start,end,confidence,camera
0101-L,101,29,930,983,2,1
0101-L,101,48,1199,1489,2,1
0101-L,101,36,1520,1596,1,1
0101-L,101,49,1722,1810,1,1
0101-L,101,33,1948,1983,2,1
0101-L,101,34,2159,2188,2,1
0101-L,101,37,2314,2469,2,1
0101-L,101,51,2791,2965,2,1
0101-L,101,30,3114,3323,2,1
0101-L,101,46,3497,3562,2,1
0101-L,101,28,3762,3842,2,1
0101-L,101,35,3963,4082,2,1
0101-L,101,19,4164,4231,2,1
0101-L,101,25,4377,4479,2,1
0101-L,101,1,4589,4634,2,1
0101-L,101,8,4844,4985,2,1
0101-L,101,3,5167,5378,2,1
0101-L,101,2,5523,5700,2,1
0101-L,101,10,5820,6047,2,1
0101-L,101,47,6158,6301,2,1
0102-L,102,50,184,335,2,1
0102-L,102,6,454,581,2,1
0102-L,102,32,677,781,2,1
0102-L,102,4,945,1076,2,1
0102-L,102,40,1326,1529,2,1
0102-L,102,9,1564,1597,2,1
0102-L,102,41,1820,1886,2,1
0102-L,102,42,2187,2353,2,1
0102-L,102,31,2416,2598,2,1
0102-L,102,15,2707,2818,2,1
0102-L,102,13,3019,3176,2,1
0102-L,102,45,3356,3560,2,1
0102-L,102,43,3712,3880,2,1
0102-L,102,11,3987,4034,2,1
0102-L,102,7,4284,4366,2,1
0102-L,102,38,4459,4500,2,1
0102-L,102,20,4660,4779,2,1
0102-L,102,29,4882,4910,2,1
0102-L,102,22,5020,5081,2,1
0102-L,102,44,5201,5341,2,1
0102-L,102,17,5373,5448,2,1
0102-L,102,5,5523,5627,2,1
0103-L,103,50,195,334,2,1
0103-L,103,3,538,758,2,1
0103-L,103,2,859,1094,2,1
0103-L,103,48,1209,1431,2,1
0103-L,103,47,1501,1668,2,1
0103-L,103,37,1788,1965,2,1
0103-L,103,33,2135,2161,2,1
0103-L,103,34,2339,2360,2,1
0103-L,103,25,2530,2716,2,1
0103-L,103,6,2797,2887,2,1
0103-L,103,15,3071,3171,2,1
0103-L,103,7,3442,3510,2,1
0103-L,103,13,3715,3847,2,1
0103-L,103,17,4103,4185,2,1
0103-L,103,36,4269,4327,2,1
0103-L,103,49,4420,4506,2,1
0103-L,103,30,4518,4789,2,1
0103-L,103,51,4924,5068,2,1
0103-L,103,46,5208,5300,2,1
0103-L,103,40,5406,5539,2,1
0103-L,103,28,5643,5746,2,1
0103-L,103,35,5824,5913,2,1
0103-L,103,1,6086,6131,2,1
0103-L,103,5,6291,6417,2,1
0104-L,104,32,220,338,2,1
0104-L,104,4,467,579,2,1
0104-L,104,31,696,858,2,1
0104-L,104,38,971,1001,2,1
0104-L,104,23,1189,1358,2,1
0104-L,104,39,1474,1577,2,1
0104-L,104,20,1656,1860,2,1
0104-L,104,29,1975,2004,2,1
0104-L,104,9,2221,2270,2,1
0104-L,104,22,2364,2470,2,1
0104-L,104,19,2601,2671,2,1
0104-L,104,41,2754,2826,2,1
0104-L,104,8,3084,3243,2,1
0104-L,104,10,3294,3525,2,1
0104-L,104,44,3574,3704,2,1
0104-L,104,11,3823,3862,2,1
0104-L,104,15,4074,4182,2,1
0104-L,104,45,4298,4457,2,1
0104-L,104,42,4580,4795,1,1
0104-L,104,43,4880,5005,2,1
0105-L,105,26,105,185,2,1
0105-L,105,18,257,298,2,1
0105-L,105,27,396,458,2,1
0105-L,105,21,543,596,2,1
0105-L,105,24,696,782,2,1
0105-L,105,16,803,894,2,1
0105-L,105,12,994,1120,2,1
0105-L,105,14,1176,1251,2,1
0106-L,106,24,111,175,2,1
0106-L,106,12,312,398,2,1
0106-L,106,21,497,553,1,1
0106-L,106,26,691,760,2,1
0106-L,106,27,795,865,2,1
0106-L,106,18,1158,1194,2,1
0106-L,106,14,1254,1307,2,1
0106-L,106,16,1341,1424,2,1
0107-L,107,48,83,228,2,1
0107-L,107,38,318,360,2,1
0107-L,107,23,385,469,2,1
0107-L,107,29,681,721,2,1
0107-L,107,37,751,881,2,1
0107-L,107,33,1011,1043,2,1
0107-L,107,36,1153,1213,2,1
0107-L,107,49,1325,1397,2,1
0107-L,107,34,1522,1540,2,1
0107-L,107,51,1881,1998,1,1
0107-L,107,30,2299,2578,2,1
0107-L,107,28,2796,2876,2,1
0107-L,107,35,2947,3052,2,1
0107-L,107,46,3200,3341,2,1
0107-L,107,19,3486,3537,2,1
0107-L,107,25,3613,3714,2,1
0107-L,107,1,3719,3771,2,1
0107-L,107,8,3928,4024,2,1
0107-L,107,3,4244,4371,2,1
0107-L,107,2,4528,4672,2,1
0107-L,107,47,4874,5069,2,1
0107-L,107,10,5397,5625,2,1
0108-L,108,50,211,377,2,1
0108-L,108,38,534,560,2,1
0108-L,108,23,723,873,2,1
0108-L,108,39,1023,1124,2,1
0108-L,108,20,1294,1611,2,1
0108-L,108,29,1732,1771,2,1
0108-L,108,6,1909,2027,2,1
0108-L,108,4,2143,2226,2,1
0108-L,108,40,2384,2602,1,1
0108-L,108,9,2873,2912,2,1
0108-L,108,41,3028,3093,2,1
0108-L,108,45,3207,3395,1,1
0108-L,108,31,3437,3557,2,1
0108-L,108,15,3641,3756,2,1
0108-L,108,13,3873,3960,2,1
0108-L,108,45,4057,4193,2,1
0108-L,108,43,4289,4404,2,1
0108-L,108,11,4502,4533,2,1
0108-L,108,7,4772,4846,2,1
0108-L,108,22,4960,5027,2,1
0108-L,108,44,5132,5233,2,1
0108-L,108,17,5306,5437,2,1
0108-L,108,5,5492,5564,2,1
0109-L,109,50,72,193,2,1
0109-L,109,3,340,474,2,1
0109-L,109,2,637,825,2,1
0109-L,109,48,907,1065,2,1
0109-L,109,47,1240,1450,2,1
0109-L,109,37,1559,1670,2,1
0109-L,109,25,1814,1904,2,1
0109-L,109,33,2039,2068,2,1
0109-L,109,34,2128,2149,2,1
0109-L,109,6,2252,2395,2,1
0109-L,109,7,2505,2581,2,1
0109-L,109,13,2711,2813,2,1
0109-L,109,17,2910,3060,2,1
0109-L,109,36,3141,3217,2,1
0109-L,109,49,3307,3386,2,1
0109-L,109,30,3614,3807,2,1
0109-L,109,51,3923,4000,1,1
0109-L,109,46,4228,4355,2,1
0109-L,109,40,4532,4720,2,1
0109-L,109,28,4933,4999,2,1
0109-L,109,35,5126,5204,2,1
0109-L,109,1,5363,5416,2,1
0109-L,109,5,5750,5860,2,1
0110-L,110,32,142,246,2,1
0110-L,110,4,359,458,2,1
0110-L,110,31,549,674,2,1
0110-L,110,38,860,907,2,1
0110-L,110,20,1064,1312,2,1
0110-L,110,39,1390,1497,2,1
0110-L,110,23,1606,1749,2,1
0110-L,110,29,1919,1958,2,1
0110-L,110,9,2224,2247,2,1
0110-L,110,19,2460,2532,2,1
0110-L,110,22,2681,2749,2,1
0110-L,110,41,2967,3025,2,1
0110-L,110,8,3230,3305,2,1
0110-L,110,10,3518,3752,2,1
0110-L,110,44,4018,4147,2,1
0110-L,110,11,4253,4295,2,1
0110-L,110,15,4521,4605,2,1
0110-L,110,45,4724,4839,2,1
0110-L,110,42,4986,5138,1,1
0110-L,110,43,5378,5483,2,1
0111-L,111,1,107,150,2,1
0111-L,111,2,295,456,2,1
0111-L,111,50,597,774,2,1
0111-L,111,3,942,1188,2,1
0111-L,111,4,1273,1370,2,1
0111-L,111,8,1526,1677,2,1
0111-L,111,38,1850,1868,2,1
0111-L,111,23,2048,2228,1,1
0111-L,111,20,2250,2438,2,1
0111-L,111,29,2613,2673,2,1
0111-L,111,22,2821,2889,2,1
0111-L,111,40,3069,3295,2,1
0111-L,111,41,3444,3522,2,1
0111-L,111,10,3678,3894,2,1
0111-L,111,33,4010,4066,2,1
0111-L,111,34,4210,4236,2,1
0111-L,111,48,4378,4547,2,1
0111-L,111,28,4714,4815,2,1
0111-L,111,9,5037,5085,2,1
0111-L,111,7,5246,5349,2,1
0111-L,111,11,5442,5467,2,1
0111-L,111,19,5627,5691,2,1
0111-L,111,47,5820,6003,2,1
0111-L,111,37,6129,6216,2,1
0112-L,112,30,171,433,2,1
0112-L,112,51,597,822,2,1
0112-L,112,38,990,1034,2,1
0112-L,112,20,1282,1480,2,1
0112-L,112,39,1620,1705,2,1
0112-L,112,29,1835,1878,2,1
0112-L,112,25,2007,2124,2,1
0112-L,112,46,2288,2449,2,1
0112-L,112,42,2602,2763,2,1
0112-L,112,43,2833,3044,2,1
0112-L,112,44,3165,3307,2,1
0112-L,112,36,3376,3448,2,1
0112-L,112,49,3569,3659,2,1
0112-L,112,8,3796,3981,2,1
0112-L,112,45,4062,4210,2,1
0112-L,112,31,4353,4496,2,1
0112-L,112,15,4842,4920,2,1
0112-L,112,5,5007,5085,2,1
0112-L,112,6,5194,5290,2,1
0112-L,112,13,5379,5465,2,1
0112-L,112,32,5547,5644,2,1
0113-L,113,4,135,240,2,1
0113-L,113,8,363,472,2,1
0113-L,113,38,674,722,2,1
0113-L,113,23,902,1050,2,1
0113-L,113,29,1225,1284,2,1
0113-L,113,4,1421,1508,2,1
0113-L,113,22,1660,1739,2,1
0113-L,113,40,1969,2073,2,1
0113-L,113,9,2085,2118,2,1
0113-L,113,41,2236,2314,2,1
0113-L,113,33,2443,2484,2,1
0113-L,113,34,2618,2650,2,1
0113-L,113,1,2775,2818,2,1
0113-L,113,2,2995,3156,2,1
0113-L,113,44,3268,3367,2,1
0113-L,113,28,3590,3695,2,1
0113-L,113,36,3797,3860,2,1
0113-L,113,49,3974,4052,2,1
0113-L,113,8,4160,4257,2,1
0113-L,113,45,4438,4577,2,1
0113-L,113,3,4739,4977,2,1
0113-L,113,19,5092,5172,2,1
0113-L,113,35,5325,5416,2,1
0113-L,113,51,5604,5760,2,1
0113-L,113,4,5896,6003,2,1
0113-L,113,46,6189,6271,2,1
0114-L,114,48,185,327,2,1
0114-L,114,50,419,534,2,1
0114-L,114,47,720,879,2,1
0114-L,114,37,1046,1147,2,1
0114-L,114,10,1346,1540,2,1
0114-L,114,2,1815,1897,2,1
0114-L,114,9,2172,2207,2,1
0114-L,114,7,2412,2513,2,1
0114-L,114,11,2631,2663,2,1
0114-L,114,31,2880,2993,2,1
0114-L,114,5,3305,3381,2,1
0114-L,114,15,3503,3589,2,1
0114-L,114,6,3754,3850,2,1
0114-L,114,13,3975,4081,2,1
0114-L,114,32,4181,4313,2,1
0114-L,114,30,4484,4706,2,1
0114-L,114,51,5045,5128,2,1
0114-L,114,38,5330,5378,2,1
0114-L,114,20,5591,5734,2,1
0114-L,114,39,5862,5951,2,1
0114-L,114,29,6058,6118,2,1
0114-L,114,25,6231,6335,2,1
0114-L,114,42,6457,6567,2,1
0114-L,114,43,6650,6799,2,1
0115-L,115,12,189,284,2,1
0115-L,115,24,396,462,2,1
0115-L,115,18,600,630,2,1
0115-L,115,26,783,861,2,1
0115-L,115,27,987,1044,2,1
0115-L,115,21,1211,1278,2,1
0115-L,115,16,1387,1489,2,1
0115-L,115,14,1567,1653,2,1
0116-L,116,14,143,225,2,1
0116-L,116,21,350,416,2,1
0116-L,116,12,577,674,2,1
0116-L,116,16,812,918,2,1
0116-L,116,24,1042,1128,2,1
0116-L,116,18,1265,1311,2,1
0116-L,116,26,1471,1534,2,1
0116-L,116,27,1647,1703,2,1
0117-L,117,1,120,180,2,1
0117-L,117,2,367,523,2,1
0117-L,117,50,670,839,2,1
0117-L,117,3,977,1187,2,1
0117-L,117,4,1341,1410,2,1
0117-L,117,8,1575,1710,2,1
0117-L,117,38,1875,1939,2,1
0117-L,117,23,2092,2264,2,1
0117-L,117,20,2443,2608,2,1
0117-L,117,29,2800,2861,2,1
0117-L,117,22,3076,3163,2,1
0117-L,117,40,3463,3585,2,1
0117-L,117,41,3755,3832,2,1
0117-L,117,10,4001,4307,2,1
0117-L,117,33,4455,4505,2,1
0117-L,117,34,4651,4681,2,1
0117-L,117,28,4891,4991,2,1
0117-L,117,9,5166,5209,2,1
0117-L,117,7,5400,5489,2,1
0117-L,117,11,5573,5610,2,1
0117-L,117,19,5833,5918,2,1
0117-L,117,47,6116,6267,2,1
0117-L,117,35,6338,6481,2,1
0118-L,118,30,190,466,2,1
0118-L,118,51,659,945,2,1
0118-L,118,38,1122,1210,2,1
0118-L,118,23,1369,1586,2,1
0118-L,118,20,1698,1998,2,1
0118-L,118,29,2146,2192,2,1
0118-L,118,25,2342,2538,2,1
0118-L,118,46,2727,2856,2,1
0118-L,118,42,3010,3159,2,1
0118-L,118,43,3329,3511,2,1
0118-L,118,44,3612,3837,2,1
0118-L,118,36,3873,3946,2,1
0118-L,118,49,4173,4273,2,1
0118-L,118,8,4503,4652,2,1
0118-L,118,45,4712,4922,2,1
0118-L,118,17,5728,5902,2,1
0118-L,118,15,5961,6057,2,1
0118-L,118,13,6114,6219,2,1
0118-L,118,6,6277,6343,2,1
0118-L,118,31,6410,6502,2,1
0118-L,118,5,6600,6679,2,1
0119-L,119,4,90,188,2,1
0119-L,119,8,3820,3948,2,1
0119-L,119,4,453,559,2,1
0119-L,119,22,706,791,2,1
0119-L,119,40,982,1110,2,1
0119-L,119,41,1224,1307,2,1
0119-L,119,33,1411,1488,2,1
0119-L,119,34,1593,1646,2,1
0119-L,119,1,1747,1816,2,1
0119-L,119,2,1977,2122,2,1
0119-L,119,44,2268,2454,2,1
0119-L,119,28,2649,2749,2,1
0119-L,119,36,2892,2976,2,1
0119-L,119,45,3167,3323,2,1
0119-L,119,49,3378,3481,2,1
0119-L,119,38,4036,4069,2,1
0119-L,119,23,4239,4383,2,1
0119-L,119,39,4470,4572,2,1
0119-L,119,29,4707,4768,2,1
0119-L,119,3,4945,5125,2,1
0119-L,119,19,5272,5460,2,1
0119-L,119,35,5464,5589,2,1
0120-L,120,48,129,288,2,1
0120-L,120,50,348,549,2,1
0120-L,120,47,745,959,2,1
0120-L,120,37,1125,1276,2,1
0120-L,120,10,1489,1785,2,1
0120-L,120,2,1963,2091,2,1
0120-L,120,50,2237,2450,2,1
0120-L,120,9,2661,2708,2,1
0120-L,120,7,2870,2989,2,1
0120-L,120,11,3049,3086,2,1
0120-L,120,17,3527,3645,2,1
0120-L,120,15,3760,3823,2,1
0120-L,120,5,3946,4018,2,1
0120-L,120,6,4093,4242,2,1
0120-L,120,13,4303,4440,2,1
0120-L,120,32,4542,4642,2,1
0120-L,120,30,4858,5086,2,1
0120-L,120,51,5284,5473,2,1
0120-L,120,38,5616,5681,2,1
0120-L,120,20,5821,6031,2,1
0120-L,120,39,6113,6205,2,1
0120-L,120,29,6329,6385,2,1
0120-L,120,25,6518,6629,2,1
0120-L,120,46,6744,6871,2,1
0120-L,120,42,6987,7123,2,1
0120-L,120,43,7188,7331,2,1
0121-L,121,1,70,137,2,1
0121-L,121,2,257,479,2,1
0121-L,121,50,497,680,1,1
0121-L,121,3,759,961,2,1
0121-L,121,4,967,1063,2,1
0121-L,121,8,1223,1397,2,1
0121-L,121,38,1502,1565,2,1
0121-L,121,23,1644,1767,2,1
0121-L,121,20,1964,2093,2,1
0121-L,121,29,2190,2271,2,1
0121-L,121,22,2365,2469,2,1
0121-L,121,40,2599,2707,2,1
0121-L,121,9,2838,2877,2,1
0121-L,121,10,3438,3743,2,1
0121-L,121,33,3969,4033,2,1
0121-L,121,34,4158,4180,2,1
0121-L,121,48,4344,4553,2,1
0121-L,121,28,4654,4688,2,1
0121-L,121,41,4974,5025,2,1
0121-L,121,7,5171,5243,2,1
0121-L,121,11,5367,5409,1,1
0121-L,121,19,5564,5663,2,1
0121-L,121,47,5821,5990,2,1
0121-L,121,37,6002,6168,2,1
0122-L,122,30,195,500,2,1
0122-L,122,51,679,1007,2,1
0122-L,122,38,1127,1178,2,1
0122-L,122,20,1377,1560,2,1
0122-L,122,39,1684,1855,2,1
0122-L,122,29,1960,2071,2,1
0122-L,122,25,2328,2531,2,1
0122-L,122,42,2722,2971,2,1
0122-L,122,43,3204,3655,1,1
0122-L,122,44,3661,3857,1,1
0122-L,122,46,4029,4225,2,1
0122-L,122,36,4360,4487,1,1
0122-L,122,49,4652,4751,2,1
0122-L,122,8,4939,5124,2,1
0122-L,122,45,5246,5574,2,1
0122-L,122,38,5651,5703,2,1
0122-L,122,23,5813,5923,2,1
0122-L,122,29,6043,6161,2,1
0122-L,122,31,6376,6539,1,1
0122-L,122,17,6600,6739,2,1
0122-L,122,15,6839,6936,2,1
0122-L,122,5,7076,7209,2,1
0122-L,122,6,7272,7341,2,1
0122-L,122,13,7375,7499,2,1
0122-L,122,32,7556,7634,2,1
0123-L,123,4,91,185,2,1
0123-L,123,8,238,357,2,1
0123-L,123,4,420,488,2,1
0123-L,123,38,541,595,2,1
0123-L,123,23,629,798,2,1
0123-L,123,29,867,967,2,1
0123-L,123,4,1015,1085,2,1
0123-L,123,22,1171,1245,2,1
0123-L,123,40,1406,1595,2,1
0123-L,123,9,1633,1685,2,1
0123-L,123,33,1823,1850,2,1
0123-L,123,34,1985,2007,2,1
0123-L,123,1,2174,2204,2,1
0123-L,123,2,2491,2664,2,1
0123-L,123,44,2777,2958,2,1
0123-L,123,28,3187,3305,2,1
0123-L,123,36,3486,3594,2,1
0123-L,123,49,3700,3820,2,1
0123-L,123,8,3980,4141,2,1
0123-L,123,45,4223,4396,2,1
0123-L,123,38,4506,4526,2,1
0123-L,123,23,4679,5007,2,1
0123-L,123,29,5085,5157,2,1
0123-L,123,3,5598,5830,2,1
0123-L,123,19,5925,6009,2,1
0123-L,123,35,6292,6384,2,1
0124-L,124,48,158,518,2,1
0124-L,124,50,550,732,2,1
0124-L,124,47,873,1066,2,1
0124-L,124,37,1147,1342,2,1
0124-L,124,2,1544,1874,2,1
0124-L,124,50,1940,2098,2,1
0124-L,124,41,2172,2250,2,1
0124-L,124,7,2341,2446,2,1
0124-L,124,11,2574,2593,1,1
0124-L,124,11,2810,2859,2,1
0124-L,124,31,3054,3190,2,1
0124-L,124,17,3232,3347,2,1
0124-L,124,15,3407,3501,2,1
0124-L,124,5,3541,3654,2,1
0124-L,124,6,3720,3826,2,1
0124-L,124,13,3980,4133,2,1
0124-L,124,32,4236,4347,2,1
0124-L,124,30,4449,4685,2,1
0124-L,124,51,4849,5074,2,1
0124-L,124,38,5244,5277,2,1
0124-L,124,23,5397,5602,2,1
0124-L,124,39,5699,5819,2,1
0124-L,124,29,5961,6040,2,1
0124-L,124,25,6150,6248,2,1
0124-L,124,46,6524,6607,2,1
0124-L,124,42,6803,6960,2,1
0124-L,124,43,6971,7147,2,1
0125-L,125,14,320,459,2,1
0125-L,125,12,611,753,2,1
0125-L,125,21,854,965,2,1
0125-L,125,16,1025,1164,2,1
0125-L,125,24,1256,1341,2,1
0125-L,125,18,1456,1530,2,1
0125-L,125,26,1672,1779,2,1
0125-L,125,27,1861,1974,2,1
0126-L,126,12,178,279,2,1
0126-L,126,24,391,486,2,1
0126-L,126,26,618,701,2,1
0126-L,126,18,794,873,2,1
0126-L,126,27,954,1058,2,1
0126-L,126,21,1135,1211,2,1
0126-L,126,14,1264,1344,2,1
0126-L,126,16,1421,1551,2,1
0127-L,127,1,57,111,2,1
0127-L,127,2,220,383,2,1
0127-L,127,50,411,502,2,1
0127-L,127,3,560,785,2,1
0127-L,127,4,883,989,2,1
0127-L,127,8,1074,1276,2,1
0127-L,127,38,1489,1526,2,1
0127-L,127,23,1624,1741,2,1
0127-L,127,20,1857,2002,2,1
0127-L,127,29,2087,2148,2,1
0127-L,127,22,2287,2372,2,1
0127-L,127,40,2557,2763,2,1
0127-L,127,41,2848,2914,2,1
0127-L,127,10,3163,3455,2,1
0127-L,127,33,3592,3619,2,1
0127-L,127,34,3729,3750,2,1
0127-L,127,48,3876,4119,2,1
0127-L,127,28,4352,4457,2,1
0127-L,127,9,4695,4752,2,1
0127-L,127,7,4912,5031,2,1
0127-L,127,11,5240,5292,2,1
0127-L,127,19,5780,5843,2,1
0127-L,127,47,6010,6174,2,1
0127-L,127,37,6359,6553,2,1
0128-L,128,30,147,336,2,1
0128-L,128,51,492,745,1,1
0128-L,128,38,855,893,2,1
0128-L,128,20,1000,1162,2,1
0128-L,128,39,1260,1392,2,1
0128-L,128,29,1504,1564,2,1
0128-L,128,25,1696,1796,2,1
0128-L,128,46,1962,2103,2,1
0128-L,128,42,2279,2454,2,1
0128-L,128,43,2627,2954,2,1
0128-L,128,44,3012,3192,2,1
0128-L,128,36,3282,3366,2,1
0128-L,128,49,3443,3541,2,1
0128-L,128,8,3657,3864,2,1
0128-L,128,45,3906,4137,2,1
0128-L,128,38,4170,4193,2,1
0128-L,128,23,4293,4404,2,1
0128-L,128,29,4502,4546,2,1
0128-L,128,31,4591,4714,2,1
0128-L,128,17,4908,5035,2,1
0128-L,128,15,5128,5203,2,1
0128-L,128,5,5331,5401,2,1
0128-L,128,6,5491,5607,2,1
0128-L,128,13,5651,5751,2,1
0128-L,128,32,5915,6035,2,1
0129-L,129,4,138,273,2,1
0129-L,129,8,340,489,2,1
0129-L,129,4,543,656,2,1
0129-L,129,38,759,779,2,1
0129-L,129,23,879,1004,2,1
0129-L,129,29,1092,1152,2,1
0129-L,129,4,1243,1351,2,1
0129-L,129,22,1430,1514,2,1
0129-L,129,40,1673,1851,2,1
0129-L,129,41,1914,1976,2,1
0129-L,129,33,2213,2247,2,1
0129-L,129,34,2404,2425,2,1
0129-L,129,1,2488,2554,2,1
0129-L,129,2,2672,2811,2,1
0129-L,129,44,2962,3127,2,1
0129-L,129,28,3268,3353,2,1
0129-L,129,36,3524,3590,2,1
0129-L,129,49,3705,3802,2,1
0129-L,129,8,3898,4052,2,1
0129-L,129,45,4107,4257,2,1
0129-L,129,38,4533,4558,2,1
0129-L,129,23,4668,4798,2,1
0129-L,129,29,4876,4920,2,1
0129-L,129,3,5241,5485,2,1
0129-L,129,19,5543,5622,2,1
0129-L,129,35,5805,5873,2,1
0130-L,130,48,158,338,2,1
0130-L,130,50,443,579,2,1
0130-L,130,47,740,956,2,1
0130-L,130,37,1100,1257,2,1
0130-L,130,10,1422,1657,2,1
0130-L,130,2,1803,2013,2,1
0130-L,130,50,2085,2273,2,1
0130-L,130,9,2566,2607,2,1
0130-L,130,7,2815,2917,2,1
0130-L,130,11,3160,3203,2,1
0130-L,130,31,3336,3504,2,1
0130-L,130,17,3561,3722,2,1
0130-L,130,15,3806,3881,2,1
0130-L,130,5,3956,4037,2,1
0130-L,130,6,4137,4291,2,1
0130-L,130,13,4371,4484,2,1
0130-L,130,32,4614,4712,2,1
0130-L,130,30,4878,5066,2,1
0130-L,130,51,5268,5516,2,1
0130-L,130,38,5645,5681,2,1
0130-L,130,20,5814,5944,2,1
0130-L,130,39,6046,6139,2,1
0130-L,130,29,6254,6295,2,1
0130-L,130,25,6358,6468,2,1
0130-L,130,46,6573,6654,2,1
0130-L,130,42,6737,6865,2,1
0130-L,130,43,6919,7055,2,1
0131-L,131,4,199,341,2,1
0131-L,131,8,604,767,2,1
0131-L,131,4,876,971,2,1
0131-L,131,23,1427,1561,2,1
0131-L,131,29,1692,1756,2,1
0131-L,131,41,1920,2035,2,1
0131-L,131,33,2127,2166,2,1
0131-L,131,34,2342,2363,2,1
0131-L,131,28,2605,2800,0,1
0131-L,131,35,2800,2891,0,1
0131-L,131,45,3019,3156,2,1
0131-L,131,3,3367,3595,2,1
0131-L,131,19,3711,3803,2,1
0131-L,131,1,4030,4082,2,1
0131-L,131,22,4236,4329,2,1
0131-L,131,48,4582,4660,2,1
0131-L,131,31,4768,4923,2,1
0131-L,131,37,4996,5104,2,1
0132-L,132,48,205,338,2,1
0132-L,132,50,449,642,2,1
0132-L,132,47,972,1132,2,1
0132-L,132,37,1254,1399,2,1
0132-L,132,10,1691,1909,2,1
0132-L,132,2,2091,2272,2,1
0132-L,132,50,2374,2503,2,1
0132-L,132,9,2783,2822,2,1
0132-L,132,7,3020,3113,2,1
0132-L,132,11,3304,3335,2,1
0132-L,132,31,3514,3684,2,1
0132-L,132,17,3849,3946,2,1
0132-L,132,15,4075,4190,2,1
0132-L,132,6,4325,4419,2,1
0132-L,132,13,4588,4802,2,1
0132-L,132,32,4898,5007,2,1
0132-L,132,30,5212,5388,2,1
0132-L,132,51,5707,6026,2,1
0132-L,132,25,6152,6244,2,1
0132-L,132,46,6429,6586,2,1
0132-L,132,43,6712,6841,2,1
0133-L,133,1,116,187,2,1
0133-L,133,2,416,594,2,1
0133-L,133,50,720,891,2,1
0133-L,133,3,1018,1174,2,1
0133-L,133,4,1260,1337,2,1
0133-L,133,8,1530,1660,2,1
0133-L,133,38,1804,1869,2,1
0133-L,133,23,1991,2104,2,1
0133-L,133,20,2284,2404,2,1
0133-L,133,29,2515,2542,2,1
0133-L,133,22,2685,2778,2,1
0133-L,133,40,3087,3268,2,1
0133-L,133,33,3466,3503,2,1
0133-L,133,34,3644,3650,2,1
0133-L,133,41,3767,3843,2,1
0133-L,133,48,4045,4163,2,1
0133-L,133,28,4308,4500,2,1
0133-L,133,11,4729,4781,2,1
0133-L,133,35,4868,4937,2,1
0133-L,133,19,5043,5117,2,1
0133-L,133,37,5225,5340,2,1
0133-L,133,7,5503,5596,2,1
0134-L,134,30,226,388,2,1
0134-L,134,51,636,848,2,1
0134-L,134,38,1030,1062,2,1
0134-L,134,20,1210,1436,2,1
0134-L,134,39,1574,1690,2,1
0134-L,134,29,1801,1848,2,1
0134-L,134,25,2044,2203,2,1
0134-L,134,46,2403,2555,2,1
0134-L,134,42,2732,2900,2,1
0134-L,134,44,2999,3155,2,1
0134-L,134,8,3306,3437,1,1
0134-L,134,45,3558,3816,2,1
0134-L,134,31,3894,4036,2,1
0134-L,134,17,4119,4224,2,1
0134-L,134,6,4400,4562,2,1
0134-L,134,38,4633,4707,2,1
0134-L,134,23,4824,4995,2,1
0134-L,134,29,5087,5128,2,1
0134-L,134,32,5323,5343,2,1
0134-L,134,13,5457,5582,2,1
0134-L,134,43,5829,5942,2,1
0135-L,135,14,77,191,2,1
0135-L,135,12,570,734,2,1
0135-L,135,21,968,1060,2,1
0135-L,135,12,1264,1434,2,1
0135-L,135,24,1594,1677,2,1
0135-L,135,18,1827,1873,2,1
0135-L,135,26,2031,2098,2,1
0135-L,135,27,2235,2296,2,1
0136-L,136,12,298,407,2,1
0136-L,136,24,516,573,2,1
0136-L,136,18,698,728,2,1
0136-L,136,26,886,956,2,1
0136-L,136,27,1059,1116,2,1
0136-L,136,21,1269,1324,1,1
0136-L,136,12,1483,1592,2,1
0136-L,136,16,1667,1760,2,1
0136-L,136,14,1807,1898,2,1
0137-L,137,4,161,212,2,1
0137-L,137,10,440,638,2,1
0137-L,137,4,744,796,2,1
0137-L,137,38,925,1021,2,1
0137-L,137,23,1241,1391,2,1
0137-L,137,29,1480,1507,2,1
0137-L,137,22,1689,1767,2,1
0137-L,137,40,2075,2222,2,1
0137-L,137,1,2356,2404,2,1
0137-L,137,2,2606,2765,2,1
0137-L,137,44,2872,3002,2,1
0137-L,137,33,3104,3129,2,1
0137-L,137,34,3232,3252,2,1
0137-L,137,36,3376,3500,2,1
0137-L,137,49,3560,3623,2,1
0137-L,137,8,3798,3896,2,1
0137-L,137,3,4107,4309,2,1
0137-L,137,19,4403,4451,2,1
0137-L,137,28,4662,4764,2,1
0137-L,137,6,4831,4896,2,1
0137-L,137,35,4966,5049,2,1
0138-L,138,48,135,318,2,1
0138-L,138,50,422,568,2,1
0138-L,138,47,710,893,2,1
0138-L,138,10,1019,1260,2,1
0138-L,138,2,1391,1553,2,1
0138-L,138,37,1648,1828,2,1
0138-L,138,7,1992,2050,2,1
0138-L,138,9,2281,2313,2,1
0138-L,138,11,2455,2492,2,1
0138-L,138,31,2637,2717,2,1
0138-L,138,17,2831,2898,2,1
0138-L,138,6,3043,3070,2,1
0138-L,138,32,3195,3273,2,1
0138-L,138,30,3466,3750,2,1
0138-L,138,51,4053,4281,0,1
0138-L,138,38,4467,4517,2,1
